,artists,disc_number,duration_ms,explicit,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.external_urls.spotify,album.href,album.id,album.images,album.is_playable,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,external_ids.isrc,external_urls.spotify
50,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",1,225280,False,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,2WfaOiMkCvy7F5fcp2zZ8L,False,True,Take on Me,88,https://p.scdn.co/mp3-preview/ed66a8c444c35b2f5029c04ae8e18f69d952c2bb?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/1ER3B6zev5JEAaqhnyyfbf,https://api.spotify.com/v1/albums/1ER3B6zev5JEAaqhnyyfbf,1ER3B6zev5JEAaqhnyyfbf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e8dd4db47e7177c63b0b7d53', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e8dd4db47e7177c63b0b7d53', 'width': 64}]",True,Hunting High and Low,1985-06-01,day,10,album,spotify:album:1ER3B6zev5JEAaqhnyyfbf,USWB19901214,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
51,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",1,228693,False,https://api.spotify.com/v1/tracks/5tewIdMVsaJWN19ZnmnPNN,5tewIdMVsaJWN19ZnmnPNN,False,True,Hunting High and Low,67,https://p.scdn.co/mp3-preview/9b0cb3054ee86709506d9c152ebf3a6ae8fae42c?cid=684b5a512a9745ac8d3ec4272b0cdffb,3,track,spotify:track:5tewIdMVsaJWN19ZnmnPNN,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/1ER3B6zev5JEAaqhnyyfbf,https://api.spotify.com/v1/albums/1ER3B6zev5JEAaqhnyyfbf,1ER3B6zev5JEAaqhnyyfbf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e8dd4db47e7177c63b0b7d53', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e8dd4db47e7177c63b0b7d53', 'width': 64}]",True,Hunting High and Low,1985-06-01,day,10,album,spotify:album:1ER3B6zev5JEAaqhnyyfbf,USWB19901216,https://open.spotify.com/track/5tewIdMVsaJWN19ZnmnPNN
52,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",1,302400,False,https://api.spotify.com/v1/tracks/0HoaLXRp7jJtdQFunUyUGc,0HoaLXRp7jJtdQFunUyUGc,False,True,The Sun Always Shines on T.V.,66,https://p.scdn.co/mp3-preview/68c0b26d93ce215c4b992dde1c2e859fca958fc9?cid=684b5a512a9745ac8d3ec4272b0cdffb,6,track,spotify:track:0HoaLXRp7jJtdQFunUyUGc,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/1ER3B6zev5JEAaqhnyyfbf,https://api.spotify.com/v1/albums/1ER3B6zev5JEAaqhnyyfbf,1ER3B6zev5JEAaqhnyyfbf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e8dd4db47e7177c63b0b7d53', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e8dd4db47e7177c63b0b7d53', 'width': 64}]",True,Hunting High and Low,1985-06-01,day,10,album,spotify:album:1ER3B6zev5JEAaqhnyyfbf,USWB19901219,https://open.spotify.com/track/0HoaLXRp7jJtdQFunUyUGc
53,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",1,260226,False,https://api.spotify.com/v1/tracks/6c9nkeetGbsoXa7d5E1wHa,6c9nkeetGbsoXa7d5E1wHa,False,True,Crying in the Rain,65,https://p.scdn.co/mp3-preview/9ee94ff4c9ea828dd1f8b87928bd965756f7612f?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:6c9nkeetGbsoXa7d5E1wHa,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/21F9tlwzdMLinAy1DIrtqw,https://api.spotify.com/v1/albums/21F9tlwzdMLinAy1DIrtqw,21F9tlwzdMLinAy1DIrtqw,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27386cb1a2cbf7441898ac70501', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0286cb1a2cbf7441898ac70501', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485186cb1a2cbf7441898ac70501', 'width': 64}]",True,"East of the Sun, West of the Moon",1990-10-27,day,11,album,spotify:album:21F9tlwzdMLinAy1DIrtqw,USWB10107606,https://open.spotify.com/track/6c9nkeetGbsoXa7d5E1wHa
54,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",1,184326,False,https://api.spotify.com/v1/tracks/6NK9sI0Lnsiwn6I0MbWWxn,6NK9sI0Lnsiwn6I0MbWWxn,False,True,Take On Me - 2017 Acoustic,63,,1,track,spotify:track:6NK9sI0Lnsiwn6I0MbWWxn,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/475VP8QRLP0eQ5wfeyrCS1,https://api.spotify.com/v1/albums/475VP8QRLP0eQ5wfeyrCS1,475VP8QRLP0eQ5wfeyrCS1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273db1496b5e1d605c2fd7d70d9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02db1496b5e1d605c2fd7d70d9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851db1496b5e1d605c2fd7d70d9', 'width': 64}]",True,Take On Me (2017 Acoustic),2017-12-01,day,1,album,spotify:album:475VP8QRLP0eQ5wfeyrCS1,DEUM71724939,https://open.spotify.com/track/6NK9sI0Lnsiwn6I0MbWWxn
55,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",1,284053,False,https://api.spotify.com/v1/tracks/2ejkRnZWPACfuqr06gFw1w,2ejkRnZWPACfuqr06gFw1w,False,True,Stay on These Roads,63,https://p.scdn.co/mp3-preview/c754f74a28eef530ff9928427a4f64f7773d404e?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:2ejkRnZWPACfuqr06gFw1w,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/6lka22PtQOmCt5ri8GPSZm,https://api.spotify.com/v1/albums/6lka22PtQOmCt5ri8GPSZm,6lka22PtQOmCt5ri8GPSZm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27310816799318a67035593e8df', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0210816799318a67035593e8df', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485110816799318a67035593e8df', 'width': 64}]",True,Stay on These Roads,1988-05-03,day,10,album,spotify:album:6lka22PtQOmCt5ri8GPSZm,USWB10104744,https://open.spotify.com/track/2ejkRnZWPACfuqr06gFw1w
56,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",1,231573,False,https://api.spotify.com/v1/tracks/6a9O11ZNVVkl6zMrbdO3p3,6a9O11ZNVVkl6zMrbdO3p3,False,True,You Are the One,63,https://p.scdn.co/mp3-preview/04d34f3b971d581d03ff271fb262290cf4b1d9c4?cid=684b5a512a9745ac8d3ec4272b0cdffb,9,track,spotify:track:6a9O11ZNVVkl6zMrbdO3p3,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/6lka22PtQOmCt5ri8GPSZm,https://api.spotify.com/v1/albums/6lka22PtQOmCt5ri8GPSZm,6lka22PtQOmCt5ri8GPSZm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27310816799318a67035593e8df', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0210816799318a67035593e8df', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485110816799318a67035593e8df', 'width': 64}]",True,Stay on These Roads,1988-05-03,day,10,album,spotify:album:6lka22PtQOmCt5ri8GPSZm,USWB10104753,https://open.spotify.com/track/6a9O11ZNVVkl6zMrbdO3p3
57,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",2,253906,False,https://api.spotify.com/v1/tracks/7htt7UuxHL5wneOcMWJP5E,7htt7UuxHL5wneOcMWJP5E,False,True,Take On Me - MTV Unplugged,62,,10,track,spotify:track:7htt7UuxHL5wneOcMWJP5E,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/55SHqC4ZxSnT0wWQgg9eOY,https://api.spotify.com/v1/albums/55SHqC4ZxSnT0wWQgg9eOY,55SHqC4ZxSnT0wWQgg9eOY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d8a2c79bb4e493c53c18c114', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d8a2c79bb4e493c53c18c114', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d8a2c79bb4e493c53c18c114', 'width': 64}]",True,MTV Unplugged - Summer Solstice,2017-10-06,day,21,album,spotify:album:55SHqC4ZxSnT0wWQgg9eOY,DEUM71721371,https://open.spotify.com/track/7htt7UuxHL5wneOcMWJP5E
58,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",1,265653,False,https://api.spotify.com/v1/tracks/5pzEYTNR667VbDAUmMpF0S,5pzEYTNR667VbDAUmMpF0S,False,True,I've Been Losing You,58,https://p.scdn.co/mp3-preview/361af0f0f63b3482cf9fc0c7b26ad0df14b4cf88?cid=684b5a512a9745ac8d3ec4272b0cdffb,3,track,spotify:track:5pzEYTNR667VbDAUmMpF0S,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/0Or3lqjBWQAfmyigntPSL6,https://api.spotify.com/v1/albums/0Or3lqjBWQAfmyigntPSL6,0Or3lqjBWQAfmyigntPSL6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739126fb3b1b0c4ec47ab659b5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029126fb3b1b0c4ec47ab659b5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519126fb3b1b0c4ec47ab659b5', 'width': 64}]",True,Scoundrel Days (Deluxe Edition),1986-10-06,day,35,album,spotify:album:0Or3lqjBWQAfmyigntPSL6,USWB11001115,https://open.spotify.com/track/5pzEYTNR667VbDAUmMpF0S
59,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4'}, 'href': 'https://api.spotify.com/v1/artists/23fqKkggKUBHNkbKtXEls4', 'id': '23fqKkggKUBHNkbKtXEls4', 'name': 'Kygo', 'type': 'artist', 'uri': 'spotify:artist:23fqKkggKUBHNkbKtXEls4'}]",1,226666,False,https://api.spotify.com/v1/tracks/5UHuuQGEgMbZrYnHjQG9ny,5UHuuQGEgMbZrYnHjQG9ny,False,True,Take on Me - Kygo Remix,58,https://p.scdn.co/mp3-preview/c760d4f37ec425bf65c99df4051cbe5251e30b9f?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:5UHuuQGEgMbZrYnHjQG9ny,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE'}, 'href': 'https://api.spotify.com/v1/artists/2jzc5TC5TVFLXQlBNiIUzE', 'id': '2jzc5TC5TVFLXQlBNiIUzE', 'name': 'a-ha', 'type': 'artist', 'uri': 'spotify:artist:2jzc5TC5TVFLXQlBNiIUzE'}]",https://open.spotify.com/album/3R2Movau61LViutgG8JYtV,https://api.spotify.com/v1/albums/3R2Movau61LViutgG8JYtV,3R2Movau61LViutgG8JYtV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273abdc9483f6046d64623515bc', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02abdc9483f6046d64623515bc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851abdc9483f6046d64623515bc', 'width': 64}]",True,Take on Me (Kygo Remix),2015-08-26,day,1,album,spotify:album:3R2Movau61LViutgG8JYtV,USRH11502698,https://open.spotify.com/track/5UHuuQGEgMbZrYnHjQG9ny
60,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz'}, 'href': 'https://api.spotify.com/v1/artists/7mnBLXK823vNxN3UWB7Gfz', 'id': '7mnBLXK823vNxN3UWB7Gfz', 'name': 'The Black Keys', 'type': 'artist', 'uri': 'spotify:artist:7mnBLXK823vNxN3UWB7Gfz'}]",1,193653,False,https://api.spotify.com/v1/tracks/5G1sTBGbZT5o4PNRc75RKI,5G1sTBGbZT5o4PNRc75RKI,False,True,Lonely Boy,79,https://p.scdn.co/mp3-preview/cb384c17027f77dd419356db04186415edea2b90?cid=684b5a512a9745ac8d3ec4272b0cdffb,1,track,spotify:track:5G1sTBGbZT5o4PNRc75RKI,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz'}, 'href': 'https://api.spotify.com/v1/artists/7mnBLXK823vNxN3UWB7Gfz', 'id': '7mnBLXK823vNxN3UWB7Gfz', 'name': 'The Black Keys', 'type': 'artist', 'uri': 'spotify:artist:7mnBLXK823vNxN3UWB7Gfz'}]",https://open.spotify.com/album/5DLhV9yOvZ7IxVmljMXtNm,https://api.spotify.com/v1/albums/5DLhV9yOvZ7IxVmljMXtNm,5DLhV9yOvZ7IxVmljMXtNm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026a21b97de47168df4f0c1993', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516a21b97de47168df4f0c1993', 'width': 64}]",True,El Camino,2011-12-06,day,11,album,spotify:album:5DLhV9yOvZ7IxVmljMXtNm,USNO11100273,https://open.spotify.com/track/5G1sTBGbZT5o4PNRc75RKI
61,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz'}, 'href': 'https://api.spotify.com/v1/artists/7mnBLXK823vNxN3UWB7Gfz', 'id': '7mnBLXK823vNxN3UWB7Gfz', 'name': 'The Black Keys', 'type': 'artist', 'uri': 'spotify:artist:7mnBLXK823vNxN3UWB7Gfz'}]",1,191956,False,https://api.spotify.com/v1/tracks/4yffABDkB5A9flvr9vQFck,4yffABDkB5A9flvr9vQFck,False,True,Howlin' for You,69,https://p.scdn.co/mp3-preview/e67cee2f2b90c1ece56ed686e299e4e8e57b1a36?cid=684b5a512a9745ac8d3ec4272b0cdffb,4,track,spotify:track:4yffABDkB5A9flvr9vQFck,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz'}, 'href': 'https://api.spotify.com/v1/artists/7mnBLXK823vNxN3UWB7Gfz', 'id': '7mnBLXK823vNxN3UWB7Gfz', 'name': 'The Black Keys', 'type': 'artist', 'uri': 'spotify:artist:7mnBLXK823vNxN3UWB7Gfz'}]",https://open.spotify.com/album/7lhJVTvqL3QbwGN12QLiVj,https://api.spotify.com/v1/albums/7lhJVTvqL3QbwGN12QLiVj,7lhJVTvqL3QbwGN12QLiVj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273995cafb297bbedb4795bc673', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02995cafb297bbedb4795bc673', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851995cafb297bbedb4795bc673', 'width': 64}]",True,Brothers (Deluxe Remastered Anniversary Edition),2020-12-18,day,18,album,spotify:album:7lhJVTvqL3QbwGN12QLiVj,USNO12000174,https://open.spotify.com/track/4yffABDkB5A9flvr9vQFck
62,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz'}, 'href': 'https://api.spotify.com/v1/artists/7mnBLXK823vNxN3UWB7Gfz', 'id': '7mnBLXK823vNxN3UWB7Gfz', 'name': 'The Black Keys', 'type': 'artist', 'uri': 'spotify:artist:7mnBLXK823vNxN3UWB7Gfz'}]",1,224333,False,https://api.spotify.com/v1/tracks/5lN1EH25gdiqT1SFALMAq1,5lN1EH25gdiqT1SFALMAq1,False,True,Gold on the Ceiling,73,https://p.scdn.co/mp3-preview/fb86bf4a03ad45e4e0d3b74f537ea811c60b4ccf?cid=684b5a512a9745ac8d3ec4272b0cdffb,3,track,spotify:track:5lN1EH25gdiqT1SFALMAq1,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz'}, 'href': 'https://api.spotify.com/v1/artists/7mnBLXK823vNxN3UWB7Gfz', 'id': '7mnBLXK823vNxN3UWB7Gfz', 'name': 'The Black Keys', 'type': 'artist', 'uri': 'spotify:artist:7mnBLXK823vNxN3UWB7Gfz'}]",https://open.spotify.com/album/5DLhV9yOvZ7IxVmljMXtNm,https://api.spotify.com/v1/albums/5DLhV9yOvZ7IxVmljMXtNm,5DLhV9yOvZ7IxVmljMXtNm,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026a21b97de47168df4f0c1993', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516a21b97de47168df4f0c1993', 'width': 64}]",True,El Camino,2011-12-06,day,11,album,spotify:album:5DLhV9yOvZ7IxVmljMXtNm,USNO11100275,https://open.spotify.com/track/5lN1EH25gdiqT1SFALMAq1
63,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz'}, 'href': 'https://api.spotify.com/v1/artists/7mnBLXK823vNxN3UWB7Gfz', 'id': '7mnBLXK823vNxN3UWB7Gfz', 'name': 'The Black Keys', 'type': 'artist', 'uri': 'spotify:artist:7mnBLXK823vNxN3UWB7Gfz'}]",1,211336,False,https://api.spotify.com/v1/tracks/3C542UknrX76XSRXTyQ1Qg,3C542UknrX76XSRXTyQ1Qg,False,True,Tighten Up,65,https://p.scdn.co/mp3-preview/8a50a06177898374f5c2c3d42bcc995f2bb57cfb?cid=684b5a512a9745ac8d3ec4272b0cdffb,3,track,spotify:track:3C542UknrX76XSRXTyQ1Qg,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mnBLXK823vNxN3UWB7Gfz'}, 'href': 'https://api.spotify.com/v1/artists/7mnBLXK823vNxN3UWB7Gfz', 'id': '7mnBLXK823vNxN3UWB7Gfz', 'name': 'The Black Keys', 'type': 'artist', 'uri': 'spotify:artist:7mnBLXK823vNxN3UWB7Gfz'}]",https://open.spotify.com/album/7lhJVTvqL3QbwGN12QLiVj,https://api.spotify.com/v1/albums/7lhJVTvqL3QbwGN12QLiVj,7lhJVTvqL3QbwGN12QLiVj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273995cafb297bbedb4795bc673', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02995cafb297bbedb4795bc673', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851995cafb297bbedb4795bc673', 'width': 64}]",True,Brothers (Deluxe Remastered Anniversary Edition),2020-12-18,day,18,album,spotify:album:7lhJVTvqL3QbwGN12QLiVj,USNO12000172,https://open.spotify.com/track/3C542UknrX76XSRXTyQ1Qg
